timestamp,setting,dataset,base_model_names,meta_hidden_dim,meta_dropout_rate,meta_learner_type,softmax_temperature,mae,mse,rmse,mape,mspe,dtw
2025-09-12 15:16:36,stacking_attention_fusion__custom_vue_ftM_sl84_ll84_pl84_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,vue_all_roll_ewma_span28_normalize,"['iTransformer', 'TimesNet']",64,0.0,attention_fusion,1.0,0.12543584,0.045441814,0.21317086,0.14154564,1.2798648,-999
