timestamp,setting,dataset,base_model_names,meta_hidden_dim,meta_dropout_rate,meta_learner_type,softmax_temperature,mae,mse,rmse,mape,mspe,dtw
2025-09-12 15:11:32,stacking_attention_fusion__custom_kubernetes_ftM_sl84_ll84_pl84_dm512_nh8_el2_dl1_df2048_expand2_dc4_fc3_ebtimeF_dtTrue_Exp_0,kubernetes_all_roll_ewma_span28_normalize,"['iTransformer', 'DLinear']",64,0.0,attention_fusion,1.0,0.4405864,0.36442187,0.60367364,0.74885666,211.6199,-999
